Year,Jurisdiction,Type,Stream,Management,Fate,Tonnes
2006,Vic,Organics,MSW,Energy from waste facility,Energy recovery,0.0
2006,Vic,Organics,MSW,Landfill,Disposal,876676.0
2006,Vic,Organics,MSW,Landfill,Energy recovery,155583.0
2006,Vic,Organics,MSW,Recycling,Recycling,279623.0
2006,Vic,Organics,Total,Energy from waste facility,Energy recovery,0.0
2006,Vic,Organics,Total,Landfill,Disposal,1498600.0
2006,Vic,Organics,Total,Landfill,Energy recovery,245989.0
2006,Vic,Organics,Total,Other disposal,Disposal,267469.0
2006,Vic,Organics,Total,Recycling,Recycling,558510.0
2006,Vic,Paper and Cardboard,C&D,Recycling,Recycling,0.0
2006,Vic,Paper and Cardboard,C&I,Recycling,Recycling,531066.0
2006,Vic,Paper and Cardboard,MSW,Recycling,Recycling,289018.0
2006,Vic,Paper and Cardboard,Total,Recycling,Recycling,820084.0
2006,WA,Chemicals,C&D,Landfill,Disposal,0.0
2006,WA,Chemicals,C&D,Other disposal,Disposal,0.0
2006,WA,Chemicals,C&D,Recycling,Recycling,0.0
2006,WA,Chemicals,C&D,Treatment,Disposal,0.0
2006,WA,Chemicals,C&D,Treatment,Energy recovery,0.0
2006,WA,Chemicals,C&D,Treatment,Recycling,0.0
2006,WA,Chemicals,C&I,Landfill,Disposal,4792.0
2006,WA,Chemicals,C&I,Other disposal,Disposal,24.0
2006,WA,Chemicals,C&I,Recycling,Recycling,262669.0
2006,WA,Chemicals,C&I,Treatment,Disposal,7344.0
2006,WA,Chemicals,C&I,Treatment,Energy recovery,4980.0
2006,WA,Chemicals,C&I,Treatment,Recycling,23197.0
2006,WA,Chemicals,Total,Landfill,Disposal,4792.0
2006,WA,Chemicals,Total,Other disposal,Disposal,24.0
2006,WA,Chemicals,Total,Recycling,Recycling,262669.0
2006,WA,Chemicals,Total,Treatment,Disposal,7344.0
2006,WA,Chemicals,Total,Treatment,Energy recovery,4980.0
2006,WA,Chemicals,Total,Treatment,Recycling,23197.0
2006,WA,Construction Waste,C&D,Energy from waste facility,Energy recovery,0.0
2006,WA,Construction Waste,C&D,Landfill,Disposal,94490.0
2006,WA,Construction Waste,C&D,Landfill,Energy recovery,9668.0
2006,WA,Construction Waste,C&D,Recycling,Recycling,0.0
2006,WA,Construction Waste,C&I,Energy from waste facility,Energy recovery,0.0
2006,WA,Construction Waste,C&I,Landfill,Disposal,123145.0
2006,WA,Construction Waste,C&I,Landfill,Energy recovery,12600.0
2006,WA,Construction Waste,C&I,Recycling,Recycling,0.0
2006,WA,Construction Waste,MSW,Energy from waste facility,Energy recovery,0.0
2006,WA,Construction Waste,MSW,Landfill,Disposal,10823.0
2006,WA,Construction Waste,MSW,Landfill,Energy recovery,1107.0
2006,WA,Construction Waste,MSW,Recycling,Recycling,0.0
2006,WA,Construction Waste,Total,Energy from waste facility,Energy recovery,0.0
2006,WA,Construction Waste,Total,Landfill,Disposal,228458.0
2006,WA,Construction Waste,Total,Landfill,Energy recovery,23375.0
2006,WA,Construction Waste,Total,Recycling,Recycling,393870.0
2006,WA,Glass,C&D,Recycling,Recycling,0.0
2006,WA,Glass,C&I,Recycling,Recycling,0.0
2006,WA,Glass,MSW,Recycling,Recycling,0.0
2006,WA,Glass,Total,Recycling,Recycling,20800.0
2006,WA,Metals,C&D,Recycling,Recycling,0.0
2006,WA,Metals,C&I,Recycling,Recycling,0.0
2006,WA,Metals,MSW,Recycling,Recycling,0.0
2006,WA,Metals,Total,Recycling,Recycling,501300.0
2006,WA,Miscellaneous,C&D,Landfill,Disposal,1365.0
2006,WA,Miscellaneous,C&D,Other disposal,Disposal,0.0
2006,WA,Miscellaneous,C&D,Recycling,Recycling,2120.0
2006,WA,Miscellaneous,C&D,Treatment,Disposal,1178.0
2006,WA,Miscellaneous,C&D,Treatment,Energy recovery,0.0
2006,WA,Miscellaneous,C&D,Treatment,Recycling,4713.0
2006,WA,Miscellaneous,C&I,Energy from waste facility,Energy recovery,10295.0
2006,WA,Miscellaneous,C&I,Landfill,Disposal,66014.0
2006,WA,Miscellaneous,C&I,Other disposal,Disposal,2242.0
2006,WA,Miscellaneous,C&I,Other disposal,Long-term storage,614244.0
2006,WA,Miscellaneous,C&I,Recycling,Recycling,506585.0
2006,WA,Miscellaneous,C&I,Treatment,Disposal,7088.0
2006,WA,Miscellaneous,C&I,Treatment,Energy recovery,0.0
2006,WA,Miscellaneous,C&I,Treatment,Recycling,2094.0
2006,WA,Miscellaneous,MSW,Recycling,Recycling,0.0
2006,WA,Miscellaneous,Total,Energy from waste facility,Energy recovery,10295.0
2006,WA,Miscellaneous,Total,Landfill,Disposal,67379.0
2006,WA,Miscellaneous,Total,Other disposal,Disposal,2242.0
2006,WA,Miscellaneous,Total,Other disposal,Long-term storage,614244.0
2006,WA,Miscellaneous,Total,Recycling,Recycling,510255.0
2006,WA,Miscellaneous,Total,Treatment,Disposal,8266.0
2006,WA,Miscellaneous,Total,Treatment,Energy recovery,0.0
2006,WA,Miscellaneous,Total,Treatment,Recycling,6807.0
2006,WA,Organics,C&D,Energy from waste facility,Energy recovery,0.0
2006,WA,Organics,C&D,Landfill,Disposal,33188.0
2006,WA,Organics,C&D,Landfill,Energy recovery,1531.0
2006,WA,Organics,C&D,Recycling,Recycling,0.0
2006,WA,Organics,C&I,Energy from waste facility,Energy recovery,0.0
2006,WA,Organics,C&I,Landfill,Disposal,238190.0
2006,WA,Organics,C&I,Landfill,Energy recovery,38729.0
2006,WA,Organics,C&I,Other disposal,Disposal,11115.0
2006,WA,Organics,C&I,Recycling,Recycling,87811.0
2006,WA,Organics,MSW,Energy from waste facility,Energy recovery,0.0
2006,WA,Organics,MSW,Landfill,Disposal,585137.0
2006,WA,Organics,MSW,Landfill,Energy recovery,77022.0
2006,WA,Organics,MSW,Recycling,Recycling,0.0
2006,WA,Organics,Total,Energy from waste facility,Energy recovery,0.0
2006,WA,Organics,Total,Landfill,Disposal,856515.0
2006,WA,Organics,Total,Landfill,Energy recovery,117283.0
2006,WA,Organics,Total,Other disposal,Disposal,11115.0
2006,WA,Organics,Total,Recycling,Recycling,87811.0
2006,WA,Paper and Cardboard,C&D,Recycling,Recycling,0.0
2006,WA,Paper and Cardboard,C&I,Recycling,Recycling,0.0
2006,WA,Paper and Cardboard,MSW,Recycling,Recycling,0.0
2006,WA,Paper and Cardboard,Total,Recycling,Recycling,225760.0
2006,WA,Plastics,C&D,Recycling,Recycling,0.0
2006,WA,Plastics,C&I,Recycling,Recycling,0.0
2006,WA,Plastics,MSW,Recycling,Recycling,0.0
2006,WA,Plastics,Total,Recycling,Recycling,0.0
2007,ACT,Chemicals,C&D,Landfill,Disposal,0.0
2007,ACT,Chemicals,C&D,Other disposal,Disposal,0.0
2007,ACT,Chemicals,C&D,Recycling,Recycling,0.0
2007,ACT,Chemicals,C&D,Treatment,Disposal,0.0
2007,ACT,Chemicals,C&D,Treatment,Energy recovery,0.0
2007,ACT,Chemicals,C&D,Treatment,Recycling,0.0
2007,ACT,Chemicals,C&I,Landfill,Disposal,224.0
2007,ACT,Chemicals,C&I,Other disposal,Disposal,61.0
2007,ACT,Chemicals,C&I,Recycling,Recycling,4069.0
2007,ACT,Chemicals,C&I,Treatment,Disposal,686.0
2007,ACT,Chemicals,C&I,Treatment,Energy recovery,137.0
2007,ACT,Chemicals,C&I,Treatment,Recycling,1191.0
2007,ACT,Chemicals,Total,Landfill,Disposal,224.0
2007,ACT,Chemicals,Total,Other disposal,Disposal,61.0
2007,ACT,Chemicals,Total,Recycling,Recycling,4069.0
2007,ACT,Chemicals,Total,Treatment,Disposal,686.0
2007,ACT,Chemicals,Total,Treatment,Energy recovery,137.0
2007,ACT,Chemicals,Total,Treatment,Recycling,1191.0
2007,ACT,Miscellaneous,C&D,Landfill,Disposal,181.0
2007,ACT,Miscellaneous,C&D,Other disposal,Disposal,0.0
2007,ACT,Miscellaneous,C&D,Recycling,Recycling,1.0
2007,ACT,Miscellaneous,C&D,Treatment,Disposal,2.0
2007,ACT,Miscellaneous,C&D,Treatment,Energy recovery,0.0
2007,ACT,Miscellaneous,C&D,Treatment,Recycling,9.0
2007,ACT,Miscellaneous,C&I,Energy from waste facility,Energy recovery,937.0
2007,ACT,Miscellaneous,C&I,Landfill,Disposal,2187.0
2007,ACT,Miscellaneous,C&I,Other disposal,Disposal,86.0
2007,ACT,Miscellaneous,C&I,Recycling,Recycling,376.0
2007,ACT,Miscellaneous,C&I,Treatment,Disposal,101.0
2007,ACT,Miscellaneous,C&I,Treatment,Energy recovery,0.0
2007,ACT,Miscellaneous,C&I,Treatment,Recycling,5.0
2007,ACT,Miscellaneous,Total,Energy from waste facility,Energy recovery,937.0
2007,ACT,Miscellaneous,Total,Landfill,Disposal,2368.0
2007,ACT,Miscellaneous,Total,Other disposal,Disposal,86.0
2007,ACT,Miscellaneous,Total,Recycling,Recycling,377.0
2007,ACT,Miscellaneous,Total,Treatment,Disposal,104.0
2007,ACT,Miscellaneous,Total,Treatment,Energy recovery,0.0
2007,ACT,Miscellaneous,Total,Treatment,Recycling,14.0
2007,NSW,Chemicals,C&D,Landfill,Disposal,0.0
2007,NSW,Chemicals,C&D,Other disposal,Disposal,0.0
2007,NSW,Chemicals,C&D,Recycling,Recycling,0.0
2007,NSW,Chemicals,C&D,Treatment,Disposal,0.0
2007,NSW,Chemicals,C&D,Treatment,Energy recovery,0.0
2007,NSW,Chemicals,C&D,Treatment,Recycling,0.0
2007,NSW,Chemicals,C&I,Landfill,Disposal,11137.0
2007,NSW,Chemicals,C&I,Other disposal,Disposal,3.0
2007,NSW,Chemicals,C&I,Recycling,Recycling,86827.0
2007,NSW,Chemicals,C&I,Treatment,Disposal,34550.0
2007,NSW,Chemicals,C&I,Treatment,Energy recovery,29911.0
2007,NSW,Chemicals,C&I,Treatment,Recycling,136552.0
2007,NSW,Chemicals,Total,Landfill,Disposal,11137.0
2007,NSW,Chemicals,Total,Other disposal,Disposal,3.0
2007,NSW,Chemicals,Total,Recycling,Recycling,86827.0
2007,NSW,Chemicals,Total,Treatment,Disposal,34550.0
2007,NSW,Chemicals,Total,Treatment,Energy recovery,29911.0
2007,NSW,Chemicals,Total,Treatment,Recycling,136552.0
2007,NSW,Miscellaneous,C&D,Landfill,Disposal,319621.0
2007,NSW,Miscellaneous,C&D,Other disposal,Disposal,0.0
2007,NSW,Miscellaneous,C&D,Recycling,Recycling,4598.0
2007,NSW,Miscellaneous,C&D,Treatment,Disposal,38181.0
2007,NSW,Miscellaneous,C&D,Treatment,Energy recovery,0.0
2007,NSW,Miscellaneous,C&D,Treatment,Recycling,84207.0
2007,NSW,Miscellaneous,C&I,Energy from waste facility,Energy recovery,27017.0
2007,NSW,Miscellaneous,C&I,Landfill,Disposal,254193.0
2007,NSW,Miscellaneous,C&I,Other disposal,Disposal,2017.0
2007,NSW,Miscellaneous,C&I,Recycling,Recycling,14940.0
2007,NSW,Miscellaneous,C&I,Treatment,Disposal,38501.0
2007,NSW,Miscellaneous,C&I,Treatment,Energy recovery,0.0
2007,NSW,Miscellaneous,C&I,Treatment,Recycling,34875.0
2007,NSW,Miscellaneous,Total,Energy from waste facility,Energy recovery,27017.0
2007,NSW,Miscellaneous,Total,Landfill,Disposal,573814.0
2007,NSW,Miscellaneous,Total,Other disposal,Disposal,2017.0
2007,NSW,Miscellaneous,Total,Recycling,Recycling,19538.0
2007,NSW,Miscellaneous,Total,Treatment,Disposal,76682.0
2007,NSW,Miscellaneous,Total,Treatment,Energy recovery,0.0
2007,NSW,Miscellaneous,Total,Treatment,Recycling,119082.0
2007,NT,Chemicals,C&D,Landfill,Disposal,0.0
2007,NT,Chemicals,C&D,Other disposal,Disposal,0.0
2007,NT,Chemicals,C&D,Recycling,Recycling,0.0
2007,NT,Chemicals,C&D,Treatment,Disposal,0.0
2007,NT,Chemicals,C&D,Treatment,Energy recovery,0.0
2007,NT,Chemicals,C&D,Treatment,Recycling,0.0
2007,NT,Chemicals,C&I,Landfill,Disposal,665.0
2007,NT,Chemicals,C&I,Other disposal,Disposal,162.0
2007,NT,Chemicals,C&I,Recycling,Recycling,10669.0
2007,NT,Chemicals,C&I,Treatment,Disposal,1697.0
2007,NT,Chemicals,C&I,Treatment,Energy recovery,749.0
2007,NT,Chemicals,C&I,Treatment,Recycling,4342.0
2007,NT,Chemicals,Total,Landfill,Disposal,665.0
2007,NT,Chemicals,Total,Other disposal,Disposal,162.0
2007,NT,Chemicals,Total,Recycling,Recycling,10669.0
2007,NT,Chemicals,Total,Treatment,Disposal,1697.0
2007,NT,Chemicals,Total,Treatment,Energy recovery,749.0
2007,NT,Chemicals,Total,Treatment,Recycling,4342.0
2007,NT,Miscellaneous,C&D,Landfill,Disposal,5175.0
2007,NT,Miscellaneous,C&D,Other disposal,Disposal,3.0
2007,NT,Miscellaneous,C&D,Recycling,Recycling,31.0
2007,NT,Miscellaneous,C&D,Treatment,Disposal,60.0
2007,NT,Miscellaneous,C&D,Treatment,Energy recovery,0.0
2007,NT,Miscellaneous,C&D,Treatment,Recycling,235.0
2007,NT,Miscellaneous,C&I,Energy from waste facility,Energy recovery,1186.0
2007,NT,Miscellaneous,C&I,Landfill,Disposal,5320.0
2007,NT,Miscellaneous,C&I,Other disposal,Disposal,116.0
2007,NT,Miscellaneous,C&I,Recycling,Recycling,572.0
2007,NT,Miscellaneous,C&I,Treatment,Disposal,250.0
2007,NT,Miscellaneous,C&I,Treatment,Energy recovery,0.0
2007,NT,Miscellaneous,C&I,Treatment,Recycling,141.0
2007,NT,Miscellaneous,Total,Energy from waste facility,Energy recovery,1186.0
2007,NT,Miscellaneous,Total,Landfill,Disposal,10495.0
2007,NT,Miscellaneous,Total,Other disposal,Disposal,118.0
2007,NT,Miscellaneous,Total,Recycling,Recycling,602.0
2007,NT,Miscellaneous,Total,Treatment,Disposal,311.0
2007,NT,Miscellaneous,Total,Treatment,Energy recovery,0.0
2007,NT,Miscellaneous,Total,Treatment,Recycling,376.0
2007,Qld,Chemicals,C&D,Landfill,Disposal,0.0
2007,Qld,Chemicals,C&D,Other disposal,Disposal,0.0
2007,Qld,Chemicals,C&D,Recycling,Recycling,0.0
2007,Qld,Chemicals,C&D,Treatment,Disposal,0.0
2007,Qld,Chemicals,C&D,Treatment,Energy recovery,0.0
2007,Qld,Chemicals,C&D,Treatment,Recycling,0.0
2007,Qld,Chemicals,C&I,Landfill,Disposal,47875.0
2007,Qld,Chemicals,C&I,Other disposal,Disposal,8297.0
2007,Qld,Chemicals,C&I,Recycling,Recycling,291366.0
2007,Qld,Chemicals,C&I,Treatment,Disposal,46975.0
2007,Qld,Chemicals,C&I,Treatment,Energy recovery,13189.0
2007,Qld,Chemicals,C&I,Treatment,Recycling,99247.0
2007,Qld,Chemicals,Total,Landfill,Disposal,47875.0
2007,Qld,Chemicals,Total,Other disposal,Disposal,8297.0
2007,Qld,Chemicals,Total,Recycling,Recycling,291366.0
2007,Qld,Chemicals,Total,Treatment,Disposal,46975.0
2007,Qld,Chemicals,Total,Treatment,Energy recovery,13189.0
2007,Qld,Chemicals,Total,Treatment,Recycling,99247.0
2007,Qld,Miscellaneous,C&D,Landfill,Disposal,1109684.0
2007,Qld,Miscellaneous,C&D,Other disposal,Disposal,125.0
2007,Qld,Miscellaneous,C&D,Recycling,Recycling,53.0
2007,Qld,Miscellaneous,C&D,Treatment,Disposal,74.0
2007,Qld,Miscellaneous,C&D,Treatment,Energy recovery,0.0
2007,Qld,Miscellaneous,C&D,Treatment,Recycling,0.0
2007,Qld,Miscellaneous,C&I,Energy from waste facility,Energy recovery,12098.0
2007,Qld,Miscellaneous,C&I,Landfill,Disposal,562008.0
2007,Qld,Miscellaneous,C&I,Other disposal,Disposal,20159.0
2007,Qld,Miscellaneous,C&I,Recycling,Recycling,59791.0
2007,Qld,Miscellaneous,C&I,Treatment,Disposal,36213.0
2007,Qld,Miscellaneous,C&I,Treatment,Energy recovery,0.0
